Intro_text,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,p_choice.keys,p_choice.rt,p_choice.duration,p_next_trial_input.keys,p_next_trial_input.rt,p_next_trial_input.duration,happiness_rating_prac.response,happiness_rating_prac.rt,key_resp_5.keys,key_resp_9.keys,key_resp_5.rt,key_resp_5.duration,key_resp_9.rt,key_resp_9.duration,user_choice.keys,user_choice.rt,user_choice.duration,next_trial_input.keys,next_trial_input.rt,next_trial_input.duration,happiness_rating.response,happiness_rating.rt,key_resp_6.keys,key_resp_10.keys,key_resp_6.rt,key_resp_6.duration,key_resp_10.rt,key_resp_10.duration,Intros.thisRepN,Intros.thisTrialN,Intros.thisN,Intros.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,dateTime,consent.started,text_9.started,button.started,consent.stopped,button.numClicks,button.timesOn,button.timesOff,instructions1.started,Intro_text_show.started,Continue_txt.started,key_resp.started,instructions1.stopped,Intros.key_resp.keys,Intros.key_resp.rt,Intros.key_resp.duration,instructions_t1_target_on_choice.started,fixation_inst_5a.started,intro_sure.started,intro_sure_txt.started,intro_gambletop.started,intro_gambletop_txt.started,intro_gambletop_p.started,intro_gamblelow.started,intro_gamblelow_txt.started,intro_gamblelow_p.started,text_inst_5a.started,choice_inst_5a.started,instructions_t1_target_on_choice.stopped,choice_inst_5a.keys,choice_inst_5a.rt,choice_inst_5a.duration,instructions_t1_chosen_gamble.started,fixation_inst_5a_2.started,intro_sure_2.started,intro_sure_txt_2.started,instructions_t1_chosen_gamble.stopped,instructions_t1_outcome.started,total_prompt_inst_5a.started,p_outcome_square_2.started,intro_outcome_text_5.started,intro_outcome_text.started,intro_next_trial_txt_2.started,intro_next_trial_input_2.started,instructions_t1_outcome.stopped,intro_next_trial_input_2.keys,intro_next_trial_input_2.rt,intro_next_trial_input_2.duration,intro_iti.started,text_4.started,intro_iti.stopped,instructions_t2_target_on_choice.started,fixation_inst_5b.started,intro_sure_3.started,intro_gambletop_2.started,intro_gamblelow_2.started,intro_sure_txt_3.started,intro_gambletop_txt_2.started,intro_gambletop_p_2.started,intro_gamblelow_txt_2.started,intro_gamblelow_p_2.started,text_inst_5b.started,choice_inst_5b.started,instructions_t2_target_on_choice.stopped,choice_inst_5b.keys,choice_inst_5b.rt,choice_inst_5b.duration,instructions_t2_chosen_gamble.started,fixation_inst_5a_3.started,intro_gambletop_3.started,intro_gamblelow_3.started,intro_gambletop_txt_3.started,intro_gambletop_p_3.started,intro_gamblelow_txt_3.started,intro_gamblelow_p_3.started,instructions_t2_chosen_gamble.stopped,instructions_t2_outcome.started,total_prompt_inst_5a_2.started,p_outcome_square_3.started,intro_outcome_text_3.started,intro_outcome_text_2.started,intro_next_trial_txt.started,intro_next_trial_input.started,instructions_t2_outcome.stopped,intro_next_trial_input.keys,intro_next_trial_input.rt,intro_next_trial_input.duration,instructions6.started,instructions_text.started,Continue_txt_2.started,key_resp_inst_5.started,instructions6.stopped,key_resp_inst_5.keys,key_resp_inst_5.rt,key_resp_inst_5.duration,instructions7.started,total_prompt_inst_5a_3.started,fixation_inst_5a_6.started,prog_5.started,p_outcome_square_4.started,intro_outcome_text_4.started,instrutions_text.started,key_resp_inst_6.started,arrow1.started,arrow2.started,instructions7.stopped,key_resp_inst_6.keys,key_resp_inst_6.rt,key_resp_inst_6.duration,instructions8.started,instructions_text_3.started,Continue_txt_3.started,key_resp_inst_7.started,instructions8.stopped,key_resp_inst_7.keys,key_resp_inst_7.rt,key_resp_inst_7.duration,happy_overall.started,question_3.started,happiness_rating_overall.started,low_end_text_3.started,high_end_text_3.started,key_resp_7.started,exit_text_4.started,happy_overall.stopped,happiness_rating_overall.response,happiness_rating_overall.rt,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,instructions10.started,instructions_text_6.started,Continue_txt_4.started,key_resp_inst_8.started,instructions10.stopped,key_resp_inst_8.keys,key_resp_inst_8.rt,key_resp_inst_8.duration,happy_base.started,question_5.started,happiness_rating_baseline.started,low_end_text_5.started,high_end_text_5.started,exit_text_3.started,key_resp_8.started,happy_base.stopped,happiness_rating_baseline.response,happiness_rating_baseline.rt,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,instructions10_2.started,instructions_text_2.started,Continue_txt_6.started,key_resp_inst_11.started,instructions10_2.stopped,key_resp_inst_11.keys,key_resp_inst_11.rt,key_resp_inst_11.duration,instructions11.started,instructions_text_7.started,Continue_txt_5.started,key_resp_inst_9.started,instructions11.stopped,key_resp_inst_9.keys,key_resp_inst_9.rt,key_resp_inst_9.duration,first_delay.started,text_3.started,first_delay.stopped,options,gamble_result,p_options_show.started,p_fixation_cross_4.started,p_box1.started,p_box2.started,p_box3.started,p_box4.started,p_box1_mag.started,p_box1_P.started,p_box2_mag.started,p_box2_P.started,p_box3_mag.started,p_box3_P.started,p_box4_mag.started,p_box4_P.started,p_choice.started,practice_txt_2.started,p_options_show.stopped,practice_trials.p_choice.keys,practice_trials.p_choice.rt,practice_trials.p_choice.duration,choice_prac,p_chosen_option.started,fixation_5.started,p_box1_2.started,p_box2_2.started,p_box3_2.started,p_box4_2.started,p_box1_mag_2.started,p_box1_P_2.started,p_box2_mag_2.started,p_box2_P_2.started,p_box3_mag_2.started,p_box3_P_2.started,p_box4_mag_2.started,p_box4_P_2.started,practice_txt_3.started,p_chosen_option.stopped,current_money_prac,outcome_prac,added_prac,p_reward_outcome.started,p_money_prompt.started,practice_txt.started,p_outcome_square.started,p_outcome_text.started,p_reward_txt.started,p_prog_bar.started,p_next_trial_txt.started,p_next_trial_input.started,p_reward_outcome.stopped,practice_trials.p_next_trial_input.keys,practice_trials.p_next_trial_input.rt,practice_trials.p_next_trial_input.duration,iti.started,text.started,iti.stopped,p_happiness_trial.started,p_happiness_trial.stopped,practice_trials.happiness_rating_prac.response,practice_trials.happiness_rating_prac.rt,practice_trials.key_resp_5.keys,p_h_iti.started,p_h_iti.stopped,repeat_practice.started,repeat_practice.stopped,practice_trials.key_resp_9.keys,repeat_iti.started,repeat_iti.stopped,question_4.started,happiness_rating_prac.started,low_end_text_4.started,high_end_text_4.started,exit_text_2.started,key_resp_5.started,practice_trials.key_resp_5.rt,practice_trials.key_resp_5.duration,text_2.started,repeat_practice_txt.started,key_resp_9.started,practice_trials.key_resp_9.rt,practice_trials.key_resp_9.duration,instructions12.started,instructions_text_8.started,key_resp_inst_10.started,instructions12.stopped,key_resp_inst_10.keys,key_resp_inst_10.rt,key_resp_inst_10.duration,options_show.started,fixation_cross_2.started,box1.started,box2.started,box3.started,box4.started,box1_mag.started,box1_P.started,box2_mag.started,box2_P.started,box3_mag.started,box3_P.started,box4_mag.started,box4_P.started,user_choice.started,options_show.stopped,trials.user_choice.keys,trials.user_choice.rt,trials.user_choice.duration,choice,chosen_option.started,fixation_7.started,box1_2.started,box2_2.started,box3_2.started,box4_2.started,box1_mag_2.started,box1_P_2.started,box2_mag_2.started,box2_P_2.started,box3_mag_2.started,box3_P_2.started,box4_mag_2.started,box4_P_2.started,chosen_option.stopped,current_money,outcome,added_money,reward_outcome.started,money_prompt.started,outcome_square.started,outcome_text_3.started,reward_txt.started,prog_bar.started,next_trial_txt.started,next_trial_input.started,reward_outcome.stopped,trials.next_trial_input.keys,trials.next_trial_input.rt,trials.next_trial_input.duration,happiness_trial.started,happiness_trial.stopped,trials.happiness_rating.response,trials.happiness_rating.rt,trials.key_resp_6.keys,h_iti.started,h_iti.stopped,trial_break.started,trial_break.stopped,trials.key_resp_10.keys,repeat_iti_2.started,repeat_iti_2.stopped,question_2.started,happiness_rating.started,low_end_text_2.started,high_end_text_2.started,exit_text.started,key_resp_6.started,trials.key_resp_6.rt,trials.key_resp_6.duration,text_7.started,break_txt.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,text_6.started,Thank_you.started,thankYouText.started,key_resp_11.started,Thank_you.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,expStart
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.018309834005777,6.029373666999163,6.029373666999163,6.029373666999163,6.029373666999163,6.029373666999163,6.029373666999163,6.029373666999163,7.0000857500126585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22_19h13.34.670,Mood4,2024.2.4,2026-04-22 19h13.39.292197 -0400
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0006013340025675,7.010052249999717,7.010052249999717,7.010052249999717,7.010052249999717,7.996584334003273,7.996584334003273,8.039826666994486,space,0.037909707985818386,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22_19h13.34.670,Mood4,2024.2.4,2026-04-22 19h13.39.292197 -0400
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.039849,8.049971625005128,8.049971625005128,8.049971625005128,8.416254667012254,return,0.3600314579962287,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22_19h13.34.670,Mood4,2024.2.4,2026-04-22 19h13.39.292197 -0400
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.416685959004099,8.428567792,8.428567792,8.428567792,8.428567792,8.428567792,8.428567792,8.428567792,8.428567792,8.428567792,8.571296334004728,return,0.13408700001309626,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22_19h13.34.670,Mood4,2024.2.4,2026-04-22 19h13.39.292197 -0400
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.571317374997307,8.578948417009087,8.578948417009087,8.578948417009087,9.524027250008658,return,0.939716667,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22_19h13.34.670,Mood4,2024.2.4,2026-04-22 19h13.39.292197 -0400
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.524457916995743,9.5606455,9.5606455,9.5606455,9.5606455,9.5606455,9.5606455,11.229152874991996,10,1.1688869589997921,return,1.6540147079795133,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22_19h13.34.670,Mood4,2024.2.4,2026-04-22 19h13.39.292197 -0400
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.229191999998875,11.237075834011193,11.237075834011193,11.237075834011193,11.718593917001272,return,0.47339933400508016,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22_19h13.34.670,Mood4,2024.2.4,2026-04-22 19h13.39.292197 -0400
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.718978834018344,11.72768687500502,14.239609584008576,14.239609584008576,14.239609584008576,14.239609584008576,14.239609584008576,15.457621834008023,10,3.1542336670099758,return,1.2043002499849536,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22_19h13.34.670,Mood4,2024.2.4,2026-04-22 19h13.39.292197 -0400
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.457651167002041,15.466938458994264,15.466938458994264,15.466938458994264,16.13636512501398,return,0.6677504999970552,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22_19h13.34.670,Mood4,2024.2.4,2026-04-22 19h13.39.292197 -0400
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.13639066700125,16.146136208990356,16.146136208990356,16.146136208990356,16.60585820901906,return,0.45306345797143877,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22_19h13.34.670,Mood4,2024.2.4,2026-04-22 19h13.39.292197 -0400
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.605883125012042,16.613063458993565,18.59437775000697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22_19h13.34.670,Mood4,2024.2.4,2026-04-22 19h13.39.292197 -0400
,0,0,0,,,,left,1.3730084999988321,None,space,0.1880254169809632,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,18.616736249998212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.05 1.   0.   0.7  0.07 0.3 ],[0.02],18.602370417007478,18.616736249998212,18.616736249998212,18.616736249998212,18.616736249998212,18.616736249998212,18.616736249998212,18.616736249998212,18.616736249998212,18.616736249998212,18.616736249998212,18.616736249998212,18.616736249998212,18.616736249998212,18.616736249998212,18.616736249998212,19.99375829199562,left,1.3730084999988321,None,0,19.998797875014134,20.011600625002757,20.011600625002757,20.011600625002757,20.011600625002757,20.011600625002757,20.011600625002757,20.011600625002757,20.011600625002757,20.011600625002757,20.011600625002757,20.011600625002757,20.011600625002757,20.011600625002757,20.011600625002757,20.97937675000867,5,-1,0.05,20.98683962,20.99822208401747,20.99822208401747,20.99822208401747,20.99822208401747,20.99822208401747,20.99822208401747,21.976899792003678,21.976899792003678,22.16564904199913,space,0.1880254169809632,None,22.16568287499831,22.17327512500924,23.148495500005083,23.14892125001643,23.14907949999906,None,None,None,23.14910795900505,23.149120792018948,23.149128834018484,23.149138875014614,None,23.149150625016773,23.149164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22_19h13.34.670,Mood4,2024.2.4,2026-04-22 19h13.39.292197 -0400
,1,0,1,,,,right,1.4801180409849621,None,space,0.2607095839921385,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,23.16259220900247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.07 1.   0.   0.1  0.1  0.9 ],[0.9],23.152593083999818,23.16259220900247,23.16259220900247,23.16259220900247,23.16259220900247,23.16259220900247,23.16259220900247,23.16259220900247,23.16259220900247,23.16259220900247,23.16259220900247,23.16259220900247,23.16259220900247,23.16259220900247,23.16259220900247,23.16259220900247,24.646644833992468,right,1.4801180409849621,None,1,24.64980775001459,24.65973945899168,24.65973945899168,24.65973945899168,24.65973945899168,24.65973945899168,24.65973945899168,24.65973945899168,24.65973945899168,24.65973945899168,24.65973945899168,24.65973945899168,24.65973945899168,24.65973945899168,24.65973945899168,25.630365709017497,5.05,1,0.1,25.633112917013932,25.64309804199729,25.64309804199729,25.64309804199729,25.64309804199729,25.64309804199729,25.64309804199729,26.62927900001523,26.62927900001523,26.891247584018856,space,0.2607095839921385,None,26.89127816699329,26.90036791699822,27.874894417007454,27.875405166996643,27.87555841699941,None,None,None,27.875589292001678,27.875599249993684,27.87560787500115,27.87561854199157,None,27.87563075000071,27.875641209015157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22_19h13.34.670,Mood4,2024.2.4,2026-04-22 19h13.39.292197 -0400
,2,0,2,,,,right,1.6129734580172226,None,space,0.22682370801339857,None,10,3.8574504999851342,return,None,1.781090041011339,None,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,27.88899970901548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.   0.1  0.1  0.9  0.07 1.  ],[0.15],27.879516042012256,27.88899970901548,27.88899970901548,27.88899970901548,27.88899970901548,27.88899970901548,27.88899970901548,27.88899970901548,27.88899970901548,27.88899970901548,27.88899970901548,27.88899970901548,27.88899970901548,27.88899970901548,27.88899970901548,27.88899970901548,29.51052704200265,right,1.6129734580172226,None,1,29.51441466700635,29.52480275000562,29.52480275000562,29.52480275000562,29.52480275000562,29.52480275000562,29.52480275000562,29.52480275000562,29.52480275000562,29.52480275000562,29.52480275000562,29.52480275000562,29.52480275000562,29.52480275000562,29.52480275000562,30.497199292003643,5.1499999999999995,-1,0.07,30.499995666992618,30.50978987501003,30.50978987501003,30.50978987501003,30.50978987501003,30.50978987501003,30.50978987501003,31.49164937500609,31.49164937500609,31.726239209005143,space,0.22682370801339857,None,31.726269709004555,31.734367375000147,32.71208741699229,32.71249658401939,37.031241542019416,10,3.8574504999851342,return,37.03128629201092,38.02174995900714,38.02177325001685,38.021789958991576,None,38.02181179,38.02182529200218,32.72081245901063,35.232863,35.232863,35.232863,35.232863,35.232863,1.781090041011339,None,37.03954125000746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22_19h13.34.670,Mood4,2024.2.4,2026-04-22 19h13.39.292197 -0400
,3,0,3,,,,right,1.155887208005879,None,space,0.072919416,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,38.03359829200781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.   0.3  0.1  0.7  0.07 1.  ],[0.45],38.02370725001674,38.03359829200781,38.03359829200781,38.03359829200781,38.03359829200781,38.03359829200781,38.03359829200781,38.03359829200781,38.03359829200781,38.03359829200781,38.03359829200781,38.03359829200781,38.03359829200781,38.03359829200781,38.03359829200781,38.03359829200781,39.19244045900996,right,1.155887208005879,None,1,39.19407283401233,39.204377125017345,39.204377125017345,39.204377125017345,39.204377125017345,39.204377125017345,39.204377125017345,39.204377125017345,39.204377125017345,39.204377125017345,39.204377125017345,39.204377125017345,39.204377125017345,39.204377125017345,39.204377125017345,40.17700341701857,5.22,-1,0.07,40.178928459004965,40.18809229199542,40.18809229199542,40.18809229199542,40.18809229199542,40.18809229199542,40.18809229199542,41.17168025000137,41.17168025000137,41.245415584009606,space,0.072919416,None,41.24544770899229,41.254485667013796,42.23232779200771,42.23275329201715,42.23290466700564,None,None,None,42.23293279201607,42.23294320900459,42.232951709011104,42.232961458998034,None,42.23297383400495,42.23298379199696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-22_19h13.34.670,Mood4,2024.2.4,2026-04-22 19h13.39.292197 -0400
